Sun:  Spectral Radiance,
Wavelength (nm),Solar Radiance
,(watts/m2-sr-nm)
1619.9999999999998,3483.823529411765
1622.0,3504.4117647058824
1624.0,3552.9411764705883
1625.9999999999998,3532.3529411764707
1627.9999999999998,3555.882352941175
1630.0,3519.117647058824
1632.0,3510.294117647059
1633.9999999999998,3469.1176470588234
1636.0,3466.1764705882338
1638.0,3344.117647058822
1639.9999999999998,3326.470588235294
1641.9999999999998,3332.3529411764707
1644.0,3350.0
1646.0,3373.5294117647045
1647.9999999999998,3370.588235294116
1650.0,3341.1764705882356
1652.0,3335.294117647059
1653.9999999999998,3326.470588235294
1655.9999999999998,3323.529411764706
1658.0,3311.764705882353
1659.9999999999998,3301.470588235294
1661.9999999999998,3302.941176470587
1664.0,3275.0
1666.0,3252.9411764705883
1667.9999999999998,3224.9999999999986
1670.0,3272.0588235294117
1672.0,3195.588235294116
1673.9999999999998,3224.9999999999986
1675.9999999999998,3177.941176470587
1678.0,3188.235294117646
1680.0,3058.8235294117635
1681.9999999999998,3020.5882352941176
1684.0,3130.8823529411766
1686.0,3133.823529411765
1687.9999999999998,3117.647058823528
1689.9999999999998,3095.588235294116
1692.0,3122.0588235294103
1694.0,3105.8823529411766
1695.9999999999998,3088.235294117646
1698.0,3072.0588235294117
1700.0,3033.823529411765
1701.9999999999998,3010.2941176470576
1703.9999999999998,3017.647058823528
1706.0,3014.7058823529396
1708.0,2966.1764705882338
1709.9999999999998,2960.294117647059
1712.0,2914.7058823529396
1714.0,2995.588235294116
1715.9999999999998,2973.5294117647045
1717.9999999999998,2955.8823529411766
1720.0,2930.8823529411766
1721.9999999999998,2904.4117647058824
1723.9999999999998,2873.5294117647045
1726.0,2914.7058823529396
1728.0,2898.529411764706
1729.9999999999998,2917.647058823528
1732.0,2847.0588235294103
1734.0,2755.8823529411766
1735.9999999999998,2686.764705882353
1737.9999999999998,2739.70588235294
1740.0,2801.470588235294
1742.0,2797.0588235294117
1743.9999999999998,2804.4117647058824
1746.0,2745.5882352941176
1748.0,2752.9411764705883
1749.9999999999998,2732.3529411764694
1751.9999999999998,2720.5882352941176
1754.0,2729.411764705881
1756.0,2719.117647058824
1757.9999999999998,2710.2941176470576
1760.0,2692.6470588235297
1762.0,2636.7647058823513
1763.9999999999998,2657.3529411764707
1765.9999999999998,2672.0588235294117
1768.0,2650.0
1769.9999999999998,2633.823529411765
1771.9999999999998,2638.2352941176473
1774.0,2635.294117647059
1776.0,2592.6470588235297
1777.9999999999998,2569.117647058822
1779.9999999999998,2582.3529411764707
1782.0,2569.117647058822
1783.9999999999998,2551.470588235293
1785.9999999999998,2557.3529411764707
1788.0,2569.117647058822
1790.0,2548.529411764706
1791.9999999999998,2530.8823529411766
1794.0,2513.235294117647
1796.0,2508.823529411765
1797.9999999999998,2504.4117647058824
1799.9999999999998,2498.529411764706
1802.0,2458.8235294117635
1804.0,2482.3529411764707
1806.0,2482.3529411764707
1808.0,2477.9411764705883
1810.0,2479.4117647058824
1812.0,2463.2352941176473
1814.0,2438.2352941176473
1816.0,2360.294117647059
1818.0,2235.294117647059
1820.0,2347.0588235294103
1822.0,2350.0
1824.0,2388.2352941176455
1826.0,2394.1176470588234
1828.0,2369.117647058822
1830.0,2361.764705882352
1832.0,2342.6470588235293
1834.0,2330.8823529411766
1836.0,2324.9999999999986
1838.0,2297.0588235294117
1840.0,2297.0588235294117
1842.0,2264.705882352941
1844.0,2266.1764705882338
1846.0,2257.3529411764707
1848.0,2220.5882352941176
1850.0,2273.5294117647045
1852.0,2255.8823529411766
1854.0,2242.6470588235293
1856.0,2219.1176470588234
1858.0,2242.6470588235293
1860.0,2210.2941176470576
1862.0,2211.764705882353
1864.0,2219.1176470588234
1866.0,2197.0588235294117
1868.0,2194.1176470588234
1870.0,2217.647058823528
1872.0,2166.1764705882338
1874.0,2060.294117647059
1876.0,1910.2941176470574
1878.0,2119.1176470588234
1880.0,2150.0
1882.0,2167.6470588235293
1884.0,2152.9411764705883
1886.0,2116.176470588235
1888.0,2136.764705882353
1890.0,2094.1176470588234
1892.0,2070.5882352941176
1894.0,2052.9411764705883
1896.0,2019.1176470588236
1898.0,2044.1176470588236
1900.0,2054.411764705881
1902.0,2072.0588235294117
1904.0,2038.235294117647
1906.0,2044.1176470588236
1908.0,2024.9999999999986
1910.0,2026.4705882352941
1912.0,1991.176470588234
1914.0,2014.7058823529414
1916.0,2000.0000000000002
1918.0,1989.7058823529412
1920.0,1960.2941176470588
1922.0,1985.294117647059
1924.0,1972.0588235294117
1926.0,1976.4705882352928
1928.0,1944.1176470588236
1930.0,1930.8823529411766
1932.0,1923.5294117647059
1934.0,1941.1764705882354
1936.0,1952.9411764705883
1938.0,1942.6470588235293
1940.0,1910.2941176470574
1942.0,1902.941176470587
1944.0,1769.1176470588236
1946.0,1752.9411764705883
1948.0,1869.1176470588223
1950.0,1854.411764705881
1952.0,1845.5882352941176
1954.0,1891.176470588234
1956.0,1876.4705882352928
1958.0,1869.1176470588223
1960.0,1854.411764705881
1962.0,1823.5294117647059
1964.0,1797.0588235294117
1966.0,1810.2941176470588
1968.0,1823.5294117647059
1970.0,1822.0588235294117
1972.0,1783.8235294117649
1974.0,1776.4705882352941
1976.0,1799.9999999999984
1978.0,1755.8823529411766
1980.0,1758.8235294117646
1982.0,1772.0588235294117
1984.0,1760.2941176470588
1986.0,1732.3529411764707
1988.0,1757.3529411764705
1990.0,1761.764705882353
1992.0,1735.2941176470574
1994.0,1708.8235294117646
1996.0,1725.0
1998.0,1704.4117647058824
2000.0,1720.5882352941178
2002.0,1707.3529411764691
2004.0,1688.235294117647
2006.0,1686.764705882353
2008.0,1697.0588235294117
2010.0,1689.7058823529412
2012.0,1683.8235294117649
2014.0,1673.5294117647059
2016.0,1672.0588235294117
2018.0,1667.6470588235295
2020.0,1641.1764705882354
2022.0,1627.9411764705883
2024.0,1641.1764705882354
2026.0,1639.7058823529412
2028.0,1627.9411764705883
2030.0,1597.0588235294117
2032.0,1614.7058823529396
2034.0,1605.8823529411766
2036.0,1592.647058823528
2038.0,1564.7058823529396
2040.0,1585.294117647059
2042.0,1582.3529411764707
2044.0,1582.3529411764707
2046.0,1575.0
2048.0,1563.235294117647
2049.9999999999995,1557.3529411764691
2052.0,1539.7058823529412
2054.0,1538.235294117647
2055.9999999999995,1538.235294117647
2058.0,1529.4117647058822
2060.0,1511.764705882353
2062.0,1504.4117647058824
2064.0,1477.9411764705883
2066.0,1507.3529411764691
2068.0,1498.5294117647059
2070.0,1475.0
2071.9999999999995,1476.4705882352941
2074.0,1483.8235294117649
2076.0,1479.4117647058808
2077.9999999999995,1470.5882352941178
2080.0,1452.6470588235295
2082.0,1450.5882352941178
2083.9999999999995,1437.0588235294117
2086.0,1448.8235294117633
2088.0,1446.3235294117649
2089.9999999999995,1439.4117647058808
2092.0,1406.9117647058824
2094.0,1410.735294117647
2096.0,1408.8235294117633
2098.0,1414.7058823529396
2099.9999999999995,1412.6470588235295
2102.0,1408.382352941175
2104.0,1405.7352941176455
2105.9999999999995,1407.9411764705883
2108.0,1398.9705882352941
2110.0,1381.764705882353
2111.9999999999995,1390.0
2114.0,1387.647058823528
2116.0,1372.2058823529412
2117.9999999999995,1369.2647058823516
2120.0,1363.9705882352928
2122.0,1363.9705882352928
2124.0,1351.3235294117633
2126.0,1354.117647058822
2128.0,1356.617647058822
2130.0,1354.264705882353
2132.0,1354.4117647058824
2133.9999999999995,1346.3235294117649
2136.0,1325.294117647059
2138.0,1339.7058823529412
2139.9999999999995,1335.7352941176455
2142.0,1332.9411764705867
2144.0,1324.4117647058824
2145.9999999999995,1314.5588235294103
2148.0,1320.4411764705867
2150.0,1317.2058823529396
2151.9999999999995,1310.735294117647
2154.0,1305.5882352941162
2156.0,1304.9999999999986
2158.0,1300.2941176470574
2160.0,1291.3235294117633
2161.9999999999995,1277.3529411764707
2164.0,1243.5294117647045
2166.0,1154.264705882353
2167.9999999999995,1220.5882352941178
2170.0,1258.382352941175
2172.0,1263.3823529411766
2173.9999999999995,1263.5294117647045
2176.0,1254.7058823529396
2178.0,1238.9705882352941
2179.9999999999995,1249.558823529412
2182.0,1238.9705882352941
2184.0,1243.6764705882354
2185.9999999999995,1244.8529411764707
2188.0,1217.2058823529396
2190.0,1221.1764705882354
2192.0,1231.9117647058808
2194.0,1227.7941176470574
2195.9999999999995,1223.235294117647
2198.0,1220.4411764705867
2200.0,1215.4411764705883
2201.9999999999995,1210.2941176470574
2204.0,1207.5
2206.0,1171.4705882352926
2207.9999999999995,1171.4705882352926
2210.0,1188.2352941176455
2212.0,1191.9117647058808
2213.9999999999995,1187.0588235294117
2216.0,1175.5882352941162
2218.0,1172.0588235294103
2220.0,1176.0294117647045
2222.0,1170.882352941175
2223.9999999999995,1165.5882352941162
2226.0,1148.6764705882338
2228.0,1150.882352941175
2229.9999999999995,1151.6176470588236
2232.0,1149.2647058823516
2234.0,1147.3529411764707
2235.9999999999995,1140.882352941175
2238.0,1124.7058823529412
2240.0,1123.3823529411766
2241.9999999999995,1123.8235294117646
2244.0,1121.1764705882354
2246.0,1119.4117647058808
2247.9999999999995,1105.8823529411766
2250.0,1108.9705882352941
2252.0,1104.7058823529412
2254.0,1088.5294117647059
2256.0,1091.4705882352926
2257.9999999999995,1094.264705882353
2260.0,1091.3235294117633
2262.0,1073.382352941175
2263.9999999999995,1077.7941176470574
2266.0,1075.735294117647
2268.0,1077.5
2269.9999999999995,1073.0882352941162
2272.0,1070.1470588235295
2274.0,1066.4705882352941
2275.9999999999995,1064.5588235294103
2278.0,1064.9999999999986
2280.0,1053.6764705882354
2282.0,1030.4411764705867
2284.0,1047.7941176470574
2285.9999999999995,1047.647058823528
2288.0,1048.0882352941176
2290.0,1045.5882352941162
2291.9999999999995,1039.2647058823516
2294.0,1017.6470588235279
2296.0,1015.8823529411765
2297.9999999999995,1017.5
2300.0,1022.4999999999985
2302.0,1022.7941176470589
2303.9999999999995,1019.2647058823514
2306.0,1018.0882352941177
2308.0,1014.8529411764706
2309.9999999999995,1010.2941176470573
2312.0,1009.8529411764691
2314.0,1003.8235294117648
2316.0,996.9117647058824
2318.0,991.9117647058808
2319.9999999999995,995.2941176470589
2322.0,981.6176470588235
2324.0,961.1764705882354
2325.9999999999995,964.5588235294102
2328.0,974.8529411764706
2330.0,972.9411764705868
2331.9999999999995,968.2352941176456
2334.0,966.3235294117648
2336.0,961.1764705882354
2337.9999999999995,955.2941176470589
2340.0,958.8235294117632
2342.0,961.6176470588235
2344.0,957.2058823529397
2346.0,953.8235294117648
2347.9999999999995,951.7647058823529
2350.0,948.9705882352941
2352.0,924.8529411764706
2353.9999999999995,917.5
2356.0,923.8235294117648
2358.0,921.4705882352926
2359.9999999999995,927.6470588235279
2362.0,927.2058823529396
2364.0,925.7352941176472
2365.9999999999995,924.1176470588221
2368.0,921.029411764706
2370.0,913.382352941175
2371.9999999999995,912.7941176470588
2374.0,892.0588235294103
2376.0,906.4705882352941
2378.0,910.5882352941177
2380.0,907.6470588235279
2381.9999999999995,896.7647058823516
2384.0,865.4411764705883
2386.0,868.8235294117648
2387.9999999999995,882.9411764705883
2390.0,886.6176470588235
2392.0,883.5294117647059
2393.9999999999995,882.7941176470588
2396.0,881.7647058823516
2398.0,880.7352941176456
2399.9999999999995,874.1176470588235
2402.0,877.2058823529412
2404.0,874.264705882353
2405.9999999999995,870.4411764705883
2408.0,869.8529411764706
2409.9999999999995,867.9411764705883
2412.0,866.7647058823516
2414.0,843.2352941176471
2415.9999999999995,823.382352941175
2418.0,845.2941176470589
2420.0,848.5294117647059
2421.9999999999995,848.0882352941162
2424.0,842.0588235294103
2426.0,840.7352941176456
2427.9999999999995,839.9999999999985
2430.0,839.9999999999985
2432.0,838.5294117647059
2433.9999999999995,829.5588235294118
2436.0,826.1764705882354
2438.0,823.382352941175
2440.0,829.264705882353
2442.0,826.0294117647044
2443.9999999999995,823.9705882352941
2446.0,808.5294117647059
2448.0,802.5
2449.9999999999995,803.2352941176471
2452.0,798.8235294117648
2454.0,802.2058823529412
2455.9999999999995,789.7058823529397
2458.0,792.9411764705883
2460.0,802.5
2461.9999999999995,800.2941176470589
2464.0,799.2647058823529
2466.0,794.8529411764706
2467.9999999999995,792.6470588235295
2470.0,777.2058823529412
2471.9999999999995,783.8235294117648
2474.0,781.3235294117633
2476.0,785.7352941176456
2477.9999999999995,779.8529411764706
2480.0,761.3235294117633
2482.0,755.8823529411765
2483.9999999999995,767.5
2486.0,758.8235294117648
2488.0,760.1470588235294
2489.9999999999995,768.382352941175
2492.0,764.411764705881
2494.0,761.0294117647044
2495.9999999999995,757.6470588235295
2498.0,757.9411764705883
2500.0,758.0882352941162
2520.0,732.9411764705883
2539.9999999999995,707.9411764705883
2560.0,687.0588235294103
2579.9999999999995,669.1176470588221
2600.0,655.4411764705868
2619.9999999999995,633.0882352941162
2640.0,619.2647058823529
2660.0,599.8529411764706
2680.0,583.5294117647059
2700.0,568.6764705882354
2719.9999999999995,553.382352941175
2740.0,538.6764705882354
2759.9999999999995,521.4705882352927
2780.0,510.00000000000006
2799.9999999999995,497.79411764705736
2820.0,484.85294117646913
2839.9999999999995,471.9117647058824
2860.0,458.6764705882338
2880.0,445.88235294117646
2900.0,436.61764705882354
2920.0,424.9999999999986
2939.9999999999995,414.2647058823529
2960.0,404.4117647058824
2979.9999999999995,394.4117647058824
3000.0,384.11764705882354
3019.9999999999995,374.55882352941177
3040.0,362.4999999999985
3059.9999999999995,356.1764705882338
3080.0,347.64705882352945
3099.9999999999995,339.11764705882354
3120.0,330.29411764705884
3140.0,323.2352941176471
3159.9999999999995,315.29411764705884
3180.0,308.2352941176456
3199.9999999999995,301.1764705882353
3220.0,294.11764705882354
3239.9999999999995,286.9117647058824
3260.0,280.44117647058823
3279.9999999999995,273.2352941176456
3300.0,265.0
3319.9999999999995,260.0
3340.0,255.44117647058823
3360.0,249.55882352941026
3379.9999999999995,243.97058823529412
3400.0,237.50000000000003
3419.9999999999995,232.94117647058823
3440.0,228.52941176470588
3459.9999999999995,223.52941176470588
3480.0,218.52941176470588
3499.9999999999995,214.11764705882354
3520.0,209.55882352941177
3539.9999999999995,204.85294117647058
3559.9999999999995,200.29411764705884
3580.0,196.17647058823383
3599.9999999999995,192.2058823529412
3620.0,188.38235294117646
3639.999999999999,183.97058823529412
3660.0,179.7058823529412
3679.999999999999,175.44117647058823
3700.0,170.88235294117646
3719.999999999999,168.38235294117646
3740.0,162.94117647058823
3759.999999999999,161.17647058823383
3779.999999999999,158.52941176470588
3800.0,155.44117647058823
3819.999999999999,152.64705882352942
3839.999999999999,149.85294117646913
3860.0,146.80882352941177
3880.0,143.8529411764706
3899.999999999999,141.16176470588087
3919.999999999999,138.63235294117501
3940.0,135.7794117647044
3960.0,132.8235294117647
3979.999999999999,130.25
3999.999999999999,127.4852941176456
4019.999999999999,125.83823529411765
4040.0,123.30882352941177
4060.0,120.83823529411765
4079.999999999999,118.44117647058825
4099.999999999999,116.08823529411765
4120.0,113.80882352941177
4140.0,111.57352941176471
4160.0,109.39705882352942
4179.999999999999,107.26470588235294
4199.999999999999,105.19117647058677
4220.0,103.16176470588236
4240.0,101.19117647058823
4260.0,99.24999999999854
4279.999999999999,97.36764705882354
4300.0,95.52941176470588
4320.0,93.73529411764706
4340.0,91.97058823529412
4359.999999999999,90.26470588235294
4380.0,88.58823529411617
4400.0,86.95588235293971
4420.0,85.3529411764706
4440.0,83.79411764705736
4459.999999999999,82.26470588235294
4480.0,80.76470588235294
4500.0,79.30882352941177
4520.0,77.88235294117648
4539.999999999999,76.4852941176456
4560.0,75.11764705882206
4580.0,73.79411764705736
4600.0,72.48529411764706
4619.999999999999,71.20588235293971
4639.999999999999,69.95588235293971
4660.0,68.73529411764706
4680.0,67.54411764705735
4700.0,66.382352941175
4719.999999999999,65.2352941176456
4740.0,64.11764705882354
4760.0,63.01470588235147
4780.0,61.94117647058676
4799.999999999999,60.89705882352794
4819.999999999999,59.86764705882353
4840.0,58.86764705882206
4860.0,57.88235294117648
4880.0,56.911764705882355
4899.999999999999,55.97058823529265
4920.0,55.044117647057355
4940.0,54.132352941175
4960.0,53.25
4979.999999999999,52.38235294117647
5000.0,51.529411764705884
5050.0,49.911764705880884
5100.0,48.044117647057355
5149.999999999999,46.26470588235147
5200.0,44.55882352941177
5249.999999999999,42.94117647058677
5300.0,41.39705882352794
5349.999999999999,39.9264705882353
5400.0,38.51470588235147
5450.0,37.161764705882355
5499.999999999999,35.867647058823536
5550.0,34.632352941175
5599.999999999999,33.45588235294118
5650.0,32.32352941176324
5699.999999999999,31.235294117647058
5750.0,30.205882352939707
5800.0,29.20588235293971
5849.999999999999,28.25
5900.0,27.33823529411765
5949.999999999999,26.455882352941178
6000.0,25.61764705882353
6049.999999999999,24.808823529410294
6100.0,24.029411764705884
6150.0,23.279411764705884
6199.999999999999,22.558823529411764
6250.0,21.86764705882353
6299.999999999999,21.205882352939707
6350.0,20.573529411764707
6399.999999999999,19.955882352939707
6450.0,19.36764705882353
6499.999999999999,18.794117647058826
6550.0,18.235294117647058
6600.0,17.705882352941178
6649.999999999999,17.205882352941178
6700.0,16.705882352941178
6749.999999999999,16.235294117645587
6800.0,15.779411764705882
6849.999999999999,15.338235294117649
6900.0,14.911764705880882
6950.0,14.50294117647059
6999.999999999999,14.105882352941176
7050.0,13.722058823527941
7099.999999999999,13.352941176469118
7150.0,12.994117647058824
7199.999999999999,12.648529411764706
7250.0,12.31470588235147
7300.0,11.991176470586765
7349.999999999998,11.679411764705883
7400.0,11.376470588235295
7449.999999999998,11.083823529411765
7500.0,10.79999999999853
7549.999999999998,10.526470588235295
7600.0,10.26029411764559
7649.999999999998,10.00294117647059
7700.0,9.754411764705882
7750.0,9.513235294116177
7799.999999999998,9.279411764705884
7849.999999999998,9.052941176470588
7900.0,8.832352941175
7950.0,8.620588235294118
7999.999999999998,8.413235294116177
8049.999999999998,8.213235294116176
8100.0,8.019117647057353
8149.999999999998,7.829411764705883
8199.999999999998,7.647058823527941
8250.0,7.469117647058824
8300.0,7.295588235292647
8350.0,7.127941176470588
8399.999999999998,6.966176470588236
8450.0,6.807352941175
8500.0,6.654411764704411
8549.999999999998,6.504411764705883
8600.0,6.3588235294102935
8650.0,6.217647058822059
8700.0,6.080882352941177
8749.999999999998,5.947058823529412
8800.0,5.81764705882353
8850.0,5.691176470586765
8899.999999999998,5.569117647057354
8950.0,5.45
9000.0,5.333823529410294
9050.0,5.220588235294118
9099.999999999998,5.110294117645589
9150.0,5.002941176469118
9200.0,4.898529411764706
9249.999999999998,4.797058823529412
9300.0,4.6985294117647065
9350.0,4.601470588235294
9400.0,4.507352941176471
9449.999999999998,4.416176470586765
9500.0,4.326470588235294
9550.0,4.239705882352942
9599.999999999998,4.154411764704412
9650.0,4.072058823529412
9700.0,3.991176470586765
9750.0,3.9132352941176474
9799.999999999998,3.835294117647059
9850.0,3.7617647058808825
9900.0,3.6882352941176473
9949.999999999998,3.61764705882353
10000.0,3.547058823529412
10999.999999999998,2.404411764704412
12000.0,1.6941176470573531
12999.999999999998,1.2266176470588235
13999.999999999998,0.9099999999999999
15000.0,0.6891176470588236
15999.999999999998,0.5313235294117648
17000.0,0.4161764705882353
18000.0,0.33044117647058824
19000.0,0.26573529411764707
20000.0,0.2161764705882353
25000.0,0.08902941176470588
30000.0,0.04305882352941177
34999.99999999999,0.023294117647058823
40000.0,0.013686764705882353
50000.0,0.005626470588235294
60000.0,0.002720588235294118
80000.0,0.000865
100000.0,0.00035558823529411763
120000.0,0.00017191176470588237
149999.99999999997,7.069117647058824e-05
200000.0,2.2470588235294116e-05
250000.0,9.227941176470586e-06
299999.99999999994,4.338235294117647e-06
400000.0,1.4911764705882352e-06
1000000.0,4.9764705882352935e-08
1000010.0,0.0
